,outputs,label_tokens,true_numeric_labels,true_label_present_in_prompt,correct,predicted_label_present_in_prompt,prompt_labels,prompt_example_indices,id,n_shots,run_number,unlimiformer,nspw
2267,location other,location other,35,True,True,True,"{33: 9, 37: 1, 29: 10, 9: 5, 38: 7, 26: 6, 17: 2, 24: 6, 22: 2, 35: 5, 3: 2, 2: 3, 5: 5, 39: 2, 20: 1, 7: 3, 21: 1, 31: 2, 13: 5, 44: 2, 43: 1, 45: 1, 32: 2, 11: 1, 28: 3, 8: 1, 27: 1, 34: 1, 25: 4, 30: 2, 23: 1, 15: 1, 40: 1, 41: 1}","[2279, 5038, 3041, 289, 2091, 268, 4398, 5280, 5381, 3977, 3139, 3279, 4944, 1482, 5148, 1626, 2611, 133, 3328, 35, 523, 2583, 127, 5328, 4688, 3035, 3107, 5155, 4839, 3115, 3354, 2079, 3758, 1003, 733, 5217, 4462, 236, 2621, 1692, 1515, 2789, 1572, 1542, 2123, 1591, 3405, 815, 3654, 1223, 2937, 2071, 3715, 1304, 4103, 2303, 1177, 3586, 1355, 4125, 3446, 2349, 4722, 4860, 2651, 5165, 2267, 1169, 3318, 352, 1698, 1364, 818, 632, 167, 2381, 4596, 3755, 3253, 3374, 3323, 1141, 3798, 4279, 2865, 1052, 2876, 4601, 2804, 759, 1636, 691, 4184, 4364, 1577, 5336, 3612, 4608, 3239, 2165]",2267,100,6,False,100
1169,description description,entity creation,5,True,False,True,"{33: 9, 37: 1, 29: 10, 9: 5, 38: 7, 26: 6, 17: 2, 24: 6, 22: 2, 35: 5, 3: 2, 2: 3, 5: 5, 39: 2, 20: 1, 7: 3, 21: 1, 31: 2, 13: 5, 44: 2, 43: 1, 45: 1, 32: 2, 11: 1, 28: 3, 8: 1, 27: 1, 34: 1, 25: 4, 30: 2, 23: 1, 15: 1, 40: 1, 41: 1}","[2279, 5038, 3041, 289, 2091, 268, 4398, 5280, 5381, 3977, 3139, 3279, 4944, 1482, 5148, 1626, 2611, 133, 3328, 35, 523, 2583, 127, 5328, 4688, 3035, 3107, 5155, 4839, 3115, 3354, 2079, 3758, 1003, 733, 5217, 4462, 236, 2621, 1692, 1515, 2789, 1572, 1542, 2123, 1591, 3405, 815, 3654, 1223, 2937, 2071, 3715, 1304, 4103, 2303, 1177, 3586, 1355, 4125, 3446, 2349, 4722, 4860, 2651, 5165, 2267, 1169, 3318, 352, 1698, 1364, 818, 632, 167, 2381, 4596, 3755, 3253, 3374, 3323, 1141, 3798, 4279, 2865, 1052, 2876, 4601, 2804, 759, 1636, 691, 4184, 4364, 1577, 5336, 3612, 4608, 3239, 2165]",1169,100,6,False,100
3318,location country,location country,33,True,True,True,"{33: 9, 37: 1, 29: 10, 9: 5, 38: 7, 26: 6, 17: 2, 24: 6, 22: 2, 35: 5, 3: 2, 2: 3, 5: 5, 39: 2, 20: 1, 7: 3, 21: 1, 31: 2, 13: 5, 44: 2, 43: 1, 45: 1, 32: 2, 11: 1, 28: 3, 8: 1, 27: 1, 34: 1, 25: 4, 30: 2, 23: 1, 15: 1, 40: 1, 41: 1}","[2279, 5038, 3041, 289, 2091, 268, 4398, 5280, 5381, 3977, 3139, 3279, 4944, 1482, 5148, 1626, 2611, 133, 3328, 35, 523, 2583, 127, 5328, 4688, 3035, 3107, 5155, 4839, 3115, 3354, 2079, 3758, 1003, 733, 5217, 4462, 236, 2621, 1692, 1515, 2789, 1572, 1542, 2123, 1591, 3405, 815, 3654, 1223, 2937, 2071, 3715, 1304, 4103, 2303, 1177, 3586, 1355, 4125, 3446, 2349, 4722, 4860, 2651, 5165, 2267, 1169, 3318, 352, 1698, 1364, 818, 632, 167, 2381, 4596, 3755, 3253, 3374, 3323, 1141, 3798, 4279, 2865, 1052, 2876, 4601, 2804, 759, 1636, 691, 4184, 4364, 1577, 5336, 3612, 4608, 3239, 2165]",3318,100,6,False,100
352,entity other,entity other,13,True,True,True,"{33: 9, 37: 1, 29: 10, 9: 5, 38: 7, 26: 6, 17: 2, 24: 6, 22: 2, 35: 5, 3: 2, 2: 3, 5: 5, 39: 2, 20: 1, 7: 3, 21: 1, 31: 2, 13: 5, 44: 2, 43: 1, 45: 1, 32: 2, 11: 1, 28: 3, 8: 1, 27: 1, 34: 1, 25: 4, 30: 2, 23: 1, 15: 1, 40: 1, 41: 1}","[2279, 5038, 3041, 289, 2091, 268, 4398, 5280, 5381, 3977, 3139, 3279, 4944, 1482, 5148, 1626, 2611, 133, 3328, 35, 523, 2583, 127, 5328, 4688, 3035, 3107, 5155, 4839, 3115, 3354, 2079, 3758, 1003, 733, 5217, 4462, 236, 2621, 1692, 1515, 2789, 1572, 1542, 2123, 1591, 3405, 815, 3654, 1223, 2937, 2071, 3715, 1304, 4103, 2303, 1177, 3586, 1355, 4125, 3446, 2349, 4722, 4860, 2651, 5165, 2267, 1169, 3318, 352, 1698, 1364, 818, 632, 167, 2381, 4596, 3755, 3253, 3374, 3323, 1141, 3798, 4279, 2865, 1052, 2876, 4601, 2804, 759, 1636, 691, 4184, 4364, 1577, 5336, 3612, 4608, 3239, 2165]",352,100,6,False,100
1698,entity other,entity other,13,True,True,True,"{33: 9, 37: 1, 29: 10, 9: 5, 38: 7, 26: 6, 17: 2, 24: 6, 22: 2, 35: 5, 3: 2, 2: 3, 5: 5, 39: 2, 20: 1, 7: 3, 21: 1, 31: 2, 13: 5, 44: 2, 43: 1, 45: 1, 32: 2, 11: 1, 28: 3, 8: 1, 27: 1, 34: 1, 25: 4, 30: 2, 23: 1, 15: 1, 40: 1, 41: 1}","[2279, 5038, 3041, 289, 2091, 268, 4398, 5280, 5381, 3977, 3139, 3279, 4944, 1482, 5148, 1626, 2611, 133, 3328, 35, 523, 2583, 127, 5328, 4688, 3035, 3107, 5155, 4839, 3115, 3354, 2079, 3758, 1003, 733, 5217, 4462, 236, 2621, 1692, 1515, 2789, 1572, 1542, 2123, 1591, 3405, 815, 3654, 1223, 2937, 2071, 3715, 1304, 4103, 2303, 1177, 3586, 1355, 4125, 3446, 2349, 4722, 4860, 2651, 5165, 2267, 1169, 3318, 352, 1698, 1364, 818, 632, 167, 2381, 4596, 3755, 3253, 3374, 3323, 1141, 3798, 4279, 2865, 1052, 2876, 4601, 2804, 759, 1636, 691, 4184, 4364, 1577, 5336, 3612, 4608, 3239, 2165]",1698,100,6,False,100
1364,entity food,entity food,9,True,True,True,"{33: 9, 37: 1, 29: 10, 9: 5, 38: 7, 26: 6, 17: 2, 24: 6, 22: 2, 35: 5, 3: 2, 2: 3, 5: 5, 39: 2, 20: 1, 7: 3, 21: 1, 31: 2, 13: 5, 44: 2, 43: 1, 45: 1, 32: 2, 11: 1, 28: 3, 8: 1, 27: 1, 34: 1, 25: 4, 30: 2, 23: 1, 15: 1, 40: 1, 41: 1}","[2279, 5038, 3041, 289, 2091, 268, 4398, 5280, 5381, 3977, 3139, 3279, 4944, 1482, 5148, 1626, 2611, 133, 3328, 35, 523, 2583, 127, 5328, 4688, 3035, 3107, 5155, 4839, 3115, 3354, 2079, 3758, 1003, 733, 5217, 4462, 236, 2621, 1692, 1515, 2789, 1572, 1542, 2123, 1591, 3405, 815, 3654, 1223, 2937, 2071, 3715, 1304, 4103, 2303, 1177, 3586, 1355, 4125, 3446, 2349, 4722, 4860, 2651, 5165, 2267, 1169, 3318, 352, 1698, 1364, 818, 632, 167, 2381, 4596, 3755, 3253, 3374, 3323, 1141, 3798, 4279, 2865, 1052, 2876, 4601, 2804, 759, 1636, 691, 4184, 4364, 1577, 5336, 3612, 4608, 3239, 2165]",1364,100,6,False,100
818,description description,description description,25,True,True,True,"{33: 9, 37: 1, 29: 10, 9: 5, 38: 7, 26: 6, 17: 2, 24: 6, 22: 2, 35: 5, 3: 2, 2: 3, 5: 5, 39: 2, 20: 1, 7: 3, 21: 1, 31: 2, 13: 5, 44: 2, 43: 1, 45: 1, 32: 2, 11: 1, 28: 3, 8: 1, 27: 1, 34: 1, 25: 4, 30: 2, 23: 1, 15: 1, 40: 1, 41: 1}","[2279, 5038, 3041, 289, 2091, 268, 4398, 5280, 5381, 3977, 3139, 3279, 4944, 1482, 5148, 1626, 2611, 133, 3328, 35, 523, 2583, 127, 5328, 4688, 3035, 3107, 5155, 4839, 3115, 3354, 2079, 3758, 1003, 733, 5217, 4462, 236, 2621, 1692, 1515, 2789, 1572, 1542, 2123, 1591, 3405, 815, 3654, 1223, 2937, 2071, 3715, 1304, 4103, 2303, 1177, 3586, 1355, 4125, 3446, 2349, 4722, 4860, 2651, 5165, 2267, 1169, 3318, 352, 1698, 1364, 818, 632, 167, 2381, 4596, 3755, 3253, 3374, 3323, 1141, 3798, 4279, 2865, 1052, 2876, 4601, 2804, 759, 1636, 691, 4184, 4364, 1577, 5336, 3612, 4608, 3239, 2165]",818,100,6,False,100
632,human group,human group,28,True,True,True,"{33: 9, 37: 1, 29: 10, 9: 5, 38: 7, 26: 6, 17: 2, 24: 6, 22: 2, 35: 5, 3: 2, 2: 3, 5: 5, 39: 2, 20: 1, 7: 3, 21: 1, 31: 2, 13: 5, 44: 2, 43: 1, 45: 1, 32: 2, 11: 1, 28: 3, 8: 1, 27: 1, 34: 1, 25: 4, 30: 2, 23: 1, 15: 1, 40: 1, 41: 1}","[2279, 5038, 3041, 289, 2091, 268, 4398, 5280, 5381, 3977, 3139, 3279, 4944, 1482, 5148, 1626, 2611, 133, 3328, 35, 523, 2583, 127, 5328, 4688, 3035, 3107, 5155, 4839, 3115, 3354, 2079, 3758, 1003, 733, 5217, 4462, 236, 2621, 1692, 1515, 2789, 1572, 1542, 2123, 1591, 3405, 815, 3654, 1223, 2937, 2071, 3715, 1304, 4103, 2303, 1177, 3586, 1355, 4125, 3446, 2349, 4722, 4860, 2651, 5165, 2267, 1169, 3318, 352, 1698, 1364, 818, 632, 167, 2381, 4596, 3755, 3253, 3374, 3323, 1141, 3798, 4279, 2865, 1052, 2876, 4601, 2804, 759, 1636, 691, 4184, 4364, 1577, 5336, 3612, 4608, 3239, 2165]",632,100,6,False,100
167,human group,human group,28,True,True,True,"{33: 9, 37: 1, 29: 10, 9: 5, 38: 7, 26: 6, 17: 2, 24: 6, 22: 2, 35: 5, 3: 2, 2: 3, 5: 5, 39: 2, 20: 1, 7: 3, 21: 1, 31: 2, 13: 5, 44: 2, 43: 1, 45: 1, 32: 2, 11: 1, 28: 3, 8: 1, 27: 1, 34: 1, 25: 4, 30: 2, 23: 1, 15: 1, 40: 1, 41: 1}","[2279, 5038, 3041, 289, 2091, 268, 4398, 5280, 5381, 3977, 3139, 3279, 4944, 1482, 5148, 1626, 2611, 133, 3328, 35, 523, 2583, 127, 5328, 4688, 3035, 3107, 5155, 4839, 3115, 3354, 2079, 3758, 1003, 733, 5217, 4462, 236, 2621, 1692, 1515, 2789, 1572, 1542, 2123, 1591, 3405, 815, 3654, 1223, 2937, 2071, 3715, 1304, 4103, 2303, 1177, 3586, 1355, 4125, 3446, 2349, 4722, 4860, 2651, 5165, 2267, 1169, 3318, 352, 1698, 1364, 818, 632, 167, 2381, 4596, 3755, 3253, 3374, 3323, 1141, 3798, 4279, 2865, 1052, 2876, 4601, 2804, 759, 1636, 691, 4184, 4364, 1577, 5336, 3612, 4608, 3239, 2165]",167,100,6,False,100
2381,human individual,human individual,29,True,True,True,"{33: 9, 37: 1, 29: 10, 9: 5, 38: 7, 26: 6, 17: 2, 24: 6, 22: 2, 35: 5, 3: 2, 2: 3, 5: 5, 39: 2, 20: 1, 7: 3, 21: 1, 31: 2, 13: 5, 44: 2, 43: 1, 45: 1, 32: 2, 11: 1, 28: 3, 8: 1, 27: 1, 34: 1, 25: 4, 30: 2, 23: 1, 15: 1, 40: 1, 41: 1}","[2279, 5038, 3041, 289, 2091, 268, 4398, 5280, 5381, 3977, 3139, 3279, 4944, 1482, 5148, 1626, 2611, 133, 3328, 35, 523, 2583, 127, 5328, 4688, 3035, 3107, 5155, 4839, 3115, 3354, 2079, 3758, 1003, 733, 5217, 4462, 236, 2621, 1692, 1515, 2789, 1572, 1542, 2123, 1591, 3405, 815, 3654, 1223, 2937, 2071, 3715, 1304, 4103, 2303, 1177, 3586, 1355, 4125, 3446, 2349, 4722, 4860, 2651, 5165, 2267, 1169, 3318, 352, 1698, 1364, 818, 632, 167, 2381, 4596, 3755, 3253, 3374, 3323, 1141, 3798, 4279, 2865, 1052, 2876, 4601, 2804, 759, 1636, 691, 4184, 4364, 1577, 5336, 3612, 4608, 3239, 2165]",2381,100,6,False,100
4596,location country,location country,33,True,True,True,"{33: 9, 37: 1, 29: 10, 9: 5, 38: 7, 26: 6, 17: 2, 24: 6, 22: 2, 35: 5, 3: 2, 2: 3, 5: 5, 39: 2, 20: 1, 7: 3, 21: 1, 31: 2, 13: 5, 44: 2, 43: 1, 45: 1, 32: 2, 11: 1, 28: 3, 8: 1, 27: 1, 34: 1, 25: 4, 30: 2, 23: 1, 15: 1, 40: 1, 41: 1}","[2279, 5038, 3041, 289, 2091, 268, 4398, 5280, 5381, 3977, 3139, 3279, 4944, 1482, 5148, 1626, 2611, 133, 3328, 35, 523, 2583, 127, 5328, 4688, 3035, 3107, 5155, 4839, 3115, 3354, 2079, 3758, 1003, 733, 5217, 4462, 236, 2621, 1692, 1515, 2789, 1572, 1542, 2123, 1591, 3405, 815, 3654, 1223, 2937, 2071, 3715, 1304, 4103, 2303, 1177, 3586, 1355, 4125, 3446, 2349, 4722, 4860, 2651, 5165, 2267, 1169, 3318, 352, 1698, 1364, 818, 632, 167, 2381, 4596, 3755, 3253, 3374, 3323, 1141, 3798, 4279, 2865, 1052, 2876, 4601, 2804, 759, 1636, 691, 4184, 4364, 1577, 5336, 3612, 4608, 3239, 2165]",4596,100,6,False,100
3755,description definition,description definition,24,True,True,True,"{33: 9, 37: 1, 29: 10, 9: 5, 38: 7, 26: 6, 17: 2, 24: 6, 22: 2, 35: 5, 3: 2, 2: 3, 5: 5, 39: 2, 20: 1, 7: 3, 21: 1, 31: 2, 13: 5, 44: 2, 43: 1, 45: 1, 32: 2, 11: 1, 28: 3, 8: 1, 27: 1, 34: 1, 25: 4, 30: 2, 23: 1, 15: 1, 40: 1, 41: 1}","[2279, 5038, 3041, 289, 2091, 268, 4398, 5280, 5381, 3977, 3139, 3279, 4944, 1482, 5148, 1626, 2611, 133, 3328, 35, 523, 2583, 127, 5328, 4688, 3035, 3107, 5155, 4839, 3115, 3354, 2079, 3758, 1003, 733, 5217, 4462, 236, 2621, 1692, 1515, 2789, 1572, 1542, 2123, 1591, 3405, 815, 3654, 1223, 2937, 2071, 3715, 1304, 4103, 2303, 1177, 3586, 1355, 4125, 3446, 2349, 4722, 4860, 2651, 5165, 2267, 1169, 3318, 352, 1698, 1364, 818, 632, 167, 2381, 4596, 3755, 3253, 3374, 3323, 1141, 3798, 4279, 2865, 1052, 2876, 4601, 2804, 759, 1636, 691, 4184, 4364, 1577, 5336, 3612, 4608, 3239, 2165]",3755,100,6,False,100
3253,description manner,description manner,26,True,True,True,"{33: 9, 37: 1, 29: 10, 9: 5, 38: 7, 26: 6, 17: 2, 24: 6, 22: 2, 35: 5, 3: 2, 2: 3, 5: 5, 39: 2, 20: 1, 7: 3, 21: 1, 31: 2, 13: 5, 44: 2, 43: 1, 45: 1, 32: 2, 11: 1, 28: 3, 8: 1, 27: 1, 34: 1, 25: 4, 30: 2, 23: 1, 15: 1, 40: 1, 41: 1}","[2279, 5038, 3041, 289, 2091, 268, 4398, 5280, 5381, 3977, 3139, 3279, 4944, 1482, 5148, 1626, 2611, 133, 3328, 35, 523, 2583, 127, 5328, 4688, 3035, 3107, 5155, 4839, 3115, 3354, 2079, 3758, 1003, 733, 5217, 4462, 236, 2621, 1692, 1515, 2789, 1572, 1542, 2123, 1591, 3405, 815, 3654, 1223, 2937, 2071, 3715, 1304, 4103, 2303, 1177, 3586, 1355, 4125, 3446, 2349, 4722, 4860, 2651, 5165, 2267, 1169, 3318, 352, 1698, 1364, 818, 632, 167, 2381, 4596, 3755, 3253, 3374, 3323, 1141, 3798, 4279, 2865, 1052, 2876, 4601, 2804, 759, 1636, 691, 4184, 4364, 1577, 5336, 3612, 4608, 3239, 2165]",3253,100,6,False,100
3374,numeric date,numeric date,39,True,True,True,"{33: 9, 37: 1, 29: 10, 9: 5, 38: 7, 26: 6, 17: 2, 24: 6, 22: 2, 35: 5, 3: 2, 2: 3, 5: 5, 39: 2, 20: 1, 7: 3, 21: 1, 31: 2, 13: 5, 44: 2, 43: 1, 45: 1, 32: 2, 11: 1, 28: 3, 8: 1, 27: 1, 34: 1, 25: 4, 30: 2, 23: 1, 15: 1, 40: 1, 41: 1}","[2279, 5038, 3041, 289, 2091, 268, 4398, 5280, 5381, 3977, 3139, 3279, 4944, 1482, 5148, 1626, 2611, 133, 3328, 35, 523, 2583, 127, 5328, 4688, 3035, 3107, 5155, 4839, 3115, 3354, 2079, 3758, 1003, 733, 5217, 4462, 236, 2621, 1692, 1515, 2789, 1572, 1542, 2123, 1591, 3405, 815, 3654, 1223, 2937, 2071, 3715, 1304, 4103, 2303, 1177, 3586, 1355, 4125, 3446, 2349, 4722, 4860, 2651, 5165, 2267, 1169, 3318, 352, 1698, 1364, 818, 632, 167, 2381, 4596, 3755, 3253, 3374, 3323, 1141, 3798, 4279, 2865, 1052, 2876, 4601, 2804, 759, 1636, 691, 4184, 4364, 1577, 5336, 3612, 4608, 3239, 2165]",3374,100,6,False,100
3323,entity creation,entity creation,5,True,True,True,"{33: 9, 37: 1, 29: 10, 9: 5, 38: 7, 26: 6, 17: 2, 24: 6, 22: 2, 35: 5, 3: 2, 2: 3, 5: 5, 39: 2, 20: 1, 7: 3, 21: 1, 31: 2, 13: 5, 44: 2, 43: 1, 45: 1, 32: 2, 11: 1, 28: 3, 8: 1, 27: 1, 34: 1, 25: 4, 30: 2, 23: 1, 15: 1, 40: 1, 41: 1}","[2279, 5038, 3041, 289, 2091, 268, 4398, 5280, 5381, 3977, 3139, 3279, 4944, 1482, 5148, 1626, 2611, 133, 3328, 35, 523, 2583, 127, 5328, 4688, 3035, 3107, 5155, 4839, 3115, 3354, 2079, 3758, 1003, 733, 5217, 4462, 236, 2621, 1692, 1515, 2789, 1572, 1542, 2123, 1591, 3405, 815, 3654, 1223, 2937, 2071, 3715, 1304, 4103, 2303, 1177, 3586, 1355, 4125, 3446, 2349, 4722, 4860, 2651, 5165, 2267, 1169, 3318, 352, 1698, 1364, 818, 632, 167, 2381, 4596, 3755, 3253, 3374, 3323, 1141, 3798, 4279, 2865, 1052, 2876, 4601, 2804, 759, 1636, 691, 4184, 4364, 1577, 5336, 3612, 4608, 3239, 2165]",3323,100,6,False,100
1141,human description,human description,31,True,True,True,"{33: 9, 37: 1, 29: 10, 9: 5, 38: 7, 26: 6, 17: 2, 24: 6, 22: 2, 35: 5, 3: 2, 2: 3, 5: 5, 39: 2, 20: 1, 7: 3, 21: 1, 31: 2, 13: 5, 44: 2, 43: 1, 45: 1, 32: 2, 11: 1, 28: 3, 8: 1, 27: 1, 34: 1, 25: 4, 30: 2, 23: 1, 15: 1, 40: 1, 41: 1}","[2279, 5038, 3041, 289, 2091, 268, 4398, 5280, 5381, 3977, 3139, 3279, 4944, 1482, 5148, 1626, 2611, 133, 3328, 35, 523, 2583, 127, 5328, 4688, 3035, 3107, 5155, 4839, 3115, 3354, 2079, 3758, 1003, 733, 5217, 4462, 236, 2621, 1692, 1515, 2789, 1572, 1542, 2123, 1591, 3405, 815, 3654, 1223, 2937, 2071, 3715, 1304, 4103, 2303, 1177, 3586, 1355, 4125, 3446, 2349, 4722, 4860, 2651, 5165, 2267, 1169, 3318, 352, 1698, 1364, 818, 632, 167, 2381, 4596, 3755, 3253, 3374, 3323, 1141, 3798, 4279, 2865, 1052, 2876, 4601, 2804, 759, 1636, 691, 4184, 4364, 1577, 5336, 3612, 4608, 3239, 2165]",1141,100,6,False,100
3798,description manner,description manner,26,True,True,True,"{33: 9, 37: 1, 29: 10, 9: 5, 38: 7, 26: 6, 17: 2, 24: 6, 22: 2, 35: 5, 3: 2, 2: 3, 5: 5, 39: 2, 20: 1, 7: 3, 21: 1, 31: 2, 13: 5, 44: 2, 43: 1, 45: 1, 32: 2, 11: 1, 28: 3, 8: 1, 27: 1, 34: 1, 25: 4, 30: 2, 23: 1, 15: 1, 40: 1, 41: 1}","[2279, 5038, 3041, 289, 2091, 268, 4398, 5280, 5381, 3977, 3139, 3279, 4944, 1482, 5148, 1626, 2611, 133, 3328, 35, 523, 2583, 127, 5328, 4688, 3035, 3107, 5155, 4839, 3115, 3354, 2079, 3758, 1003, 733, 5217, 4462, 236, 2621, 1692, 1515, 2789, 1572, 1542, 2123, 1591, 3405, 815, 3654, 1223, 2937, 2071, 3715, 1304, 4103, 2303, 1177, 3586, 1355, 4125, 3446, 2349, 4722, 4860, 2651, 5165, 2267, 1169, 3318, 352, 1698, 1364, 818, 632, 167, 2381, 4596, 3755, 3253, 3374, 3323, 1141, 3798, 4279, 2865, 1052, 2876, 4601, 2804, 759, 1636, 691, 4184, 4364, 1577, 5336, 3612, 4608, 3239, 2165]",3798,100,6,False,100
4279,entity product,entity product,15,True,True,True,"{33: 9, 37: 1, 29: 10, 9: 5, 38: 7, 26: 6, 17: 2, 24: 6, 22: 2, 35: 5, 3: 2, 2: 3, 5: 5, 39: 2, 20: 1, 7: 3, 21: 1, 31: 2, 13: 5, 44: 2, 43: 1, 45: 1, 32: 2, 11: 1, 28: 3, 8: 1, 27: 1, 34: 1, 25: 4, 30: 2, 23: 1, 15: 1, 40: 1, 41: 1}","[2279, 5038, 3041, 289, 2091, 268, 4398, 5280, 5381, 3977, 3139, 3279, 4944, 1482, 5148, 1626, 2611, 133, 3328, 35, 523, 2583, 127, 5328, 4688, 3035, 3107, 5155, 4839, 3115, 3354, 2079, 3758, 1003, 733, 5217, 4462, 236, 2621, 1692, 1515, 2789, 1572, 1542, 2123, 1591, 3405, 815, 3654, 1223, 2937, 2071, 3715, 1304, 4103, 2303, 1177, 3586, 1355, 4125, 3446, 2349, 4722, 4860, 2651, 5165, 2267, 1169, 3318, 352, 1698, 1364, 818, 632, 167, 2381, 4596, 3755, 3253, 3374, 3323, 1141, 3798, 4279, 2865, 1052, 2876, 4601, 2804, 759, 1636, 691, 4184, 4364, 1577, 5336, 3612, 4608, 3239, 2165]",4279,100,6,False,100
2865,numeric distance,numeric distance,40,True,True,True,"{33: 9, 37: 1, 29: 10, 9: 5, 38: 7, 26: 6, 17: 2, 24: 6, 22: 2, 35: 5, 3: 2, 2: 3, 5: 5, 39: 2, 20: 1, 7: 3, 21: 1, 31: 2, 13: 5, 44: 2, 43: 1, 45: 1, 32: 2, 11: 1, 28: 3, 8: 1, 27: 1, 34: 1, 25: 4, 30: 2, 23: 1, 15: 1, 40: 1, 41: 1}","[2279, 5038, 3041, 289, 2091, 268, 4398, 5280, 5381, 3977, 3139, 3279, 4944, 1482, 5148, 1626, 2611, 133, 3328, 35, 523, 2583, 127, 5328, 4688, 3035, 3107, 5155, 4839, 3115, 3354, 2079, 3758, 1003, 733, 5217, 4462, 236, 2621, 1692, 1515, 2789, 1572, 1542, 2123, 1591, 3405, 815, 3654, 1223, 2937, 2071, 3715, 1304, 4103, 2303, 1177, 3586, 1355, 4125, 3446, 2349, 4722, 4860, 2651, 5165, 2267, 1169, 3318, 352, 1698, 1364, 818, 632, 167, 2381, 4596, 3755, 3253, 3374, 3323, 1141, 3798, 4279, 2865, 1052, 2876, 4601, 2804, 759, 1636, 691, 4184, 4364, 1577, 5336, 3612, 4608, 3239, 2165]",2865,100,6,False,100
1052,human individual,human individual,29,True,True,True,"{33: 9, 37: 1, 29: 10, 9: 5, 38: 7, 26: 6, 17: 2, 24: 6, 22: 2, 35: 5, 3: 2, 2: 3, 5: 5, 39: 2, 20: 1, 7: 3, 21: 1, 31: 2, 13: 5, 44: 2, 43: 1, 45: 1, 32: 2, 11: 1, 28: 3, 8: 1, 27: 1, 34: 1, 25: 4, 30: 2, 23: 1, 15: 1, 40: 1, 41: 1}","[2279, 5038, 3041, 289, 2091, 268, 4398, 5280, 5381, 3977, 3139, 3279, 4944, 1482, 5148, 1626, 2611, 133, 3328, 35, 523, 2583, 127, 5328, 4688, 3035, 3107, 5155, 4839, 3115, 3354, 2079, 3758, 1003, 733, 5217, 4462, 236, 2621, 1692, 1515, 2789, 1572, 1542, 2123, 1591, 3405, 815, 3654, 1223, 2937, 2071, 3715, 1304, 4103, 2303, 1177, 3586, 1355, 4125, 3446, 2349, 4722, 4860, 2651, 5165, 2267, 1169, 3318, 352, 1698, 1364, 818, 632, 167, 2381, 4596, 3755, 3253, 3374, 3323, 1141, 3798, 4279, 2865, 1052, 2876, 4601, 2804, 759, 1636, 691, 4184, 4364, 1577, 5336, 3612, 4608, 3239, 2165]",1052,100,6,False,100
2876,entity sport,entity sport,17,True,True,True,"{33: 9, 37: 1, 29: 10, 9: 5, 38: 7, 26: 6, 17: 2, 24: 6, 22: 2, 35: 5, 3: 2, 2: 3, 5: 5, 39: 2, 20: 1, 7: 3, 21: 1, 31: 2, 13: 5, 44: 2, 43: 1, 45: 1, 32: 2, 11: 1, 28: 3, 8: 1, 27: 1, 34: 1, 25: 4, 30: 2, 23: 1, 15: 1, 40: 1, 41: 1}","[2279, 5038, 3041, 289, 2091, 268, 4398, 5280, 5381, 3977, 3139, 3279, 4944, 1482, 5148, 1626, 2611, 133, 3328, 35, 523, 2583, 127, 5328, 4688, 3035, 3107, 5155, 4839, 3115, 3354, 2079, 3758, 1003, 733, 5217, 4462, 236, 2621, 1692, 1515, 2789, 1572, 1542, 2123, 1591, 3405, 815, 3654, 1223, 2937, 2071, 3715, 1304, 4103, 2303, 1177, 3586, 1355, 4125, 3446, 2349, 4722, 4860, 2651, 5165, 2267, 1169, 3318, 352, 1698, 1364, 818, 632, 167, 2381, 4596, 3755, 3253, 3374, 3323, 1141, 3798, 4279, 2865, 1052, 2876, 4601, 2804, 759, 1636, 691, 4184, 4364, 1577, 5336, 3612, 4608, 3239, 2165]",2876,100,6,False,100
4601,human individual,human individual,29,True,True,True,"{33: 9, 37: 1, 29: 10, 9: 5, 38: 7, 26: 6, 17: 2, 24: 6, 22: 2, 35: 5, 3: 2, 2: 3, 5: 5, 39: 2, 20: 1, 7: 3, 21: 1, 31: 2, 13: 5, 44: 2, 43: 1, 45: 1, 32: 2, 11: 1, 28: 3, 8: 1, 27: 1, 34: 1, 25: 4, 30: 2, 23: 1, 15: 1, 40: 1, 41: 1}","[2279, 5038, 3041, 289, 2091, 268, 4398, 5280, 5381, 3977, 3139, 3279, 4944, 1482, 5148, 1626, 2611, 133, 3328, 35, 523, 2583, 127, 5328, 4688, 3035, 3107, 5155, 4839, 3115, 3354, 2079, 3758, 1003, 733, 5217, 4462, 236, 2621, 1692, 1515, 2789, 1572, 1542, 2123, 1591, 3405, 815, 3654, 1223, 2937, 2071, 3715, 1304, 4103, 2303, 1177, 3586, 1355, 4125, 3446, 2349, 4722, 4860, 2651, 5165, 2267, 1169, 3318, 352, 1698, 1364, 818, 632, 167, 2381, 4596, 3755, 3253, 3374, 3323, 1141, 3798, 4279, 2865, 1052, 2876, 4601, 2804, 759, 1636, 691, 4184, 4364, 1577, 5336, 3612, 4608, 3239, 2165]",4601,100,6,False,100
