,outputs,label_tokens,true_numeric_labels,true_label_present_in_prompt,correct,predicted_label_present_in_prompt,prompt_labels,prompt_example_indices,id,n_shots,run_number,unlimiformer,nspw
142,location other,location other,35,True,True,True,"{28: 11, 18: 4, 22: 4, 29: 29, 32: 7, 17: 4, 38: 25, 24: 20, 5: 8, 35: 18, 7: 7, 33: 6, 13: 13, 44: 4, 43: 3, 21: 5, 20: 3, 39: 12, 36: 4, 27: 9, 9: 4, 26: 11, 40: 2, 25: 13, 4: 3, 15: 3, 30: 2, 2: 4, 45: 2, 8: 3, 31: 2, 34: 1, 23: 1, 11: 1, 16: 1, 1: 1}","[2619, 5207, 3891, 541, 696, 2366, 2410, 3027, 3101, 529, 981, 1398, 2284, 1609, 801, 5372, 2069, 343, 668, 4431, 5396, 1375, 4363, 5340, 4425, 5395, 2603, 561, 5133, 184, 3102, 3362, 2670, 4822, 1669, 2910, 2075, 3439, 2731, 3104, 3035, 5342, 3668, 4119, 2004, 4239, 748, 2600, 1310, 1178, 3288, 91, 3729, 675, 2239, 1638, 1873, 1431, 2481, 3075, 4713, 910, 2162, 2369, 4715, 4896, 1091, 1790, 1517, 3741, 3569, 3808, 544, 826, 3244, 448, 1160, 1400, 5353, 631, 4266, 5000, 1038, 1092, 4753, 1568, 2892, 4784, 1019, 4832, 2916, 2891, 418, 887, 2696, 2355, 3872, 1494, 4411, 5150, 1985, 3307, 1244, 4366, 3450, 5391, 2390, 608, 1099, 4564, 2685, 4192, 2157, 2060, 4005, 3025, 3180, 4990, 1391, 2978, 551, 4833, 1245, 4031, 4111, 110, 4410, 479, 2142, 3473, 3924, 4133, 1322, 2796, 4739, 4580, 304, 1164, 3451, 5188, 2029, 162, 1323, 2644, 1058, 1711, 2888, 4772, 66, 1210, 1228, 3764, 997, 5053, 4769, 2502, 745, 2697, 3496, 2270, 3990, 3053, 149, 4052, 3263, 587, 1239, 1303, 1687, 1632, 3963, 101, 4820, 4519, 1619, 3719, 1525, 36, 3687, 3531, 1729, 3270, 1256, 3880, 2084, 5277, 5427, 3791, 3583, 2297, 2194, 3855, 237, 2392, 2676, 2637, 2009, 3587, 524, 4776, 95, 2553, 2271, 2565, 4664, 3821, 4955, 5129, 5244, 4283, 2024, 1698, 1110, 4161, 2088, 1168, 2247, 4608, 881, 3836, 4814, 3810, 2135, 4785, 4095, 5086, 5084, 4268, 5202, 3084, 1461, 1855, 1898, 4538, 4008, 1590, 48, 37, 4799, 702, 3448, 4621, 4891, 2787, 408, 1227, 5022, 3165, 4483, 2430]",142,250,4,False,250
269,description reason,description manner,26,True,False,True,"{28: 11, 18: 4, 22: 4, 29: 29, 32: 7, 17: 4, 38: 25, 24: 20, 5: 8, 35: 18, 7: 7, 33: 6, 13: 13, 44: 4, 43: 3, 21: 5, 20: 3, 39: 12, 36: 4, 27: 9, 9: 4, 26: 11, 40: 2, 25: 13, 4: 3, 15: 3, 30: 2, 2: 4, 45: 2, 8: 3, 31: 2, 34: 1, 23: 1, 11: 1, 16: 1, 1: 1}","[2619, 5207, 3891, 541, 696, 2366, 2410, 3027, 3101, 529, 981, 1398, 2284, 1609, 801, 5372, 2069, 343, 668, 4431, 5396, 1375, 4363, 5340, 4425, 5395, 2603, 561, 5133, 184, 3102, 3362, 2670, 4822, 1669, 2910, 2075, 3439, 2731, 3104, 3035, 5342, 3668, 4119, 2004, 4239, 748, 2600, 1310, 1178, 3288, 91, 3729, 675, 2239, 1638, 1873, 1431, 2481, 3075, 4713, 910, 2162, 2369, 4715, 4896, 1091, 1790, 1517, 3741, 3569, 3808, 544, 826, 3244, 448, 1160, 1400, 5353, 631, 4266, 5000, 1038, 1092, 4753, 1568, 2892, 4784, 1019, 4832, 2916, 2891, 418, 887, 2696, 2355, 3872, 1494, 4411, 5150, 1985, 3307, 1244, 4366, 3450, 5391, 2390, 608, 1099, 4564, 2685, 4192, 2157, 2060, 4005, 3025, 3180, 4990, 1391, 2978, 551, 4833, 1245, 4031, 4111, 110, 4410, 479, 2142, 3473, 3924, 4133, 1322, 2796, 4739, 4580, 304, 1164, 3451, 5188, 2029, 162, 1323, 2644, 1058, 1711, 2888, 4772, 66, 1210, 1228, 3764, 997, 5053, 4769, 2502, 745, 2697, 3496, 2270, 3990, 3053, 149, 4052, 3263, 587, 1239, 1303, 1687, 1632, 3963, 101, 4820, 4519, 1619, 3719, 1525, 36, 3687, 3531, 1729, 3270, 1256, 3880, 2084, 5277, 5427, 3791, 3583, 2297, 2194, 3855, 237, 2392, 2676, 2637, 2009, 3587, 524, 4776, 95, 2553, 2271, 2565, 4664, 3821, 4955, 5129, 5244, 4283, 2024, 1698, 1110, 4161, 2088, 1168, 2247, 4608, 881, 3836, 4814, 3810, 2135, 4785, 4095, 5086, 5084, 4268, 5202, 3084, 1461, 1855, 1898, 4538, 4008, 1590, 48, 37, 4799, 702, 3448, 4621, 4891, 2787, 408, 1227, 5022, 3165, 4483, 2430]",269,250,4,False,250
173,description definition,description definition,24,True,True,True,"{28: 11, 18: 4, 22: 4, 29: 29, 32: 7, 17: 4, 38: 25, 24: 20, 5: 8, 35: 18, 7: 7, 33: 6, 13: 13, 44: 4, 43: 3, 21: 5, 20: 3, 39: 12, 36: 4, 27: 9, 9: 4, 26: 11, 40: 2, 25: 13, 4: 3, 15: 3, 30: 2, 2: 4, 45: 2, 8: 3, 31: 2, 34: 1, 23: 1, 11: 1, 16: 1, 1: 1}","[2619, 5207, 3891, 541, 696, 2366, 2410, 3027, 3101, 529, 981, 1398, 2284, 1609, 801, 5372, 2069, 343, 668, 4431, 5396, 1375, 4363, 5340, 4425, 5395, 2603, 561, 5133, 184, 3102, 3362, 2670, 4822, 1669, 2910, 2075, 3439, 2731, 3104, 3035, 5342, 3668, 4119, 2004, 4239, 748, 2600, 1310, 1178, 3288, 91, 3729, 675, 2239, 1638, 1873, 1431, 2481, 3075, 4713, 910, 2162, 2369, 4715, 4896, 1091, 1790, 1517, 3741, 3569, 3808, 544, 826, 3244, 448, 1160, 1400, 5353, 631, 4266, 5000, 1038, 1092, 4753, 1568, 2892, 4784, 1019, 4832, 2916, 2891, 418, 887, 2696, 2355, 3872, 1494, 4411, 5150, 1985, 3307, 1244, 4366, 3450, 5391, 2390, 608, 1099, 4564, 2685, 4192, 2157, 2060, 4005, 3025, 3180, 4990, 1391, 2978, 551, 4833, 1245, 4031, 4111, 110, 4410, 479, 2142, 3473, 3924, 4133, 1322, 2796, 4739, 4580, 304, 1164, 3451, 5188, 2029, 162, 1323, 2644, 1058, 1711, 2888, 4772, 66, 1210, 1228, 3764, 997, 5053, 4769, 2502, 745, 2697, 3496, 2270, 3990, 3053, 149, 4052, 3263, 587, 1239, 1303, 1687, 1632, 3963, 101, 4820, 4519, 1619, 3719, 1525, 36, 3687, 3531, 1729, 3270, 1256, 3880, 2084, 5277, 5427, 3791, 3583, 2297, 2194, 3855, 237, 2392, 2676, 2637, 2009, 3587, 524, 4776, 95, 2553, 2271, 2565, 4664, 3821, 4955, 5129, 5244, 4283, 2024, 1698, 1110, 4161, 2088, 1168, 2247, 4608, 881, 3836, 4814, 3810, 2135, 4785, 4095, 5086, 5084, 4268, 5202, 3084, 1461, 1855, 1898, 4538, 4008, 1590, 48, 37, 4799, 702, 3448, 4621, 4891, 2787, 408, 1227, 5022, 3165, 4483, 2430]",173,250,4,False,250
238,location other,location other,35,True,True,True,"{28: 11, 18: 4, 22: 4, 29: 29, 32: 7, 17: 4, 38: 25, 24: 20, 5: 8, 35: 18, 7: 7, 33: 6, 13: 13, 44: 4, 43: 3, 21: 5, 20: 3, 39: 12, 36: 4, 27: 9, 9: 4, 26: 11, 40: 2, 25: 13, 4: 3, 15: 3, 30: 2, 2: 4, 45: 2, 8: 3, 31: 2, 34: 1, 23: 1, 11: 1, 16: 1, 1: 1}","[2619, 5207, 3891, 541, 696, 2366, 2410, 3027, 3101, 529, 981, 1398, 2284, 1609, 801, 5372, 2069, 343, 668, 4431, 5396, 1375, 4363, 5340, 4425, 5395, 2603, 561, 5133, 184, 3102, 3362, 2670, 4822, 1669, 2910, 2075, 3439, 2731, 3104, 3035, 5342, 3668, 4119, 2004, 4239, 748, 2600, 1310, 1178, 3288, 91, 3729, 675, 2239, 1638, 1873, 1431, 2481, 3075, 4713, 910, 2162, 2369, 4715, 4896, 1091, 1790, 1517, 3741, 3569, 3808, 544, 826, 3244, 448, 1160, 1400, 5353, 631, 4266, 5000, 1038, 1092, 4753, 1568, 2892, 4784, 1019, 4832, 2916, 2891, 418, 887, 2696, 2355, 3872, 1494, 4411, 5150, 1985, 3307, 1244, 4366, 3450, 5391, 2390, 608, 1099, 4564, 2685, 4192, 2157, 2060, 4005, 3025, 3180, 4990, 1391, 2978, 551, 4833, 1245, 4031, 4111, 110, 4410, 479, 2142, 3473, 3924, 4133, 1322, 2796, 4739, 4580, 304, 1164, 3451, 5188, 2029, 162, 1323, 2644, 1058, 1711, 2888, 4772, 66, 1210, 1228, 3764, 997, 5053, 4769, 2502, 745, 2697, 3496, 2270, 3990, 3053, 149, 4052, 3263, 587, 1239, 1303, 1687, 1632, 3963, 101, 4820, 4519, 1619, 3719, 1525, 36, 3687, 3531, 1729, 3270, 1256, 3880, 2084, 5277, 5427, 3791, 3583, 2297, 2194, 3855, 237, 2392, 2676, 2637, 2009, 3587, 524, 4776, 95, 2553, 2271, 2565, 4664, 3821, 4955, 5129, 5244, 4283, 2024, 1698, 1110, 4161, 2088, 1168, 2247, 4608, 881, 3836, 4814, 3810, 2135, 4785, 4095, 5086, 5084, 4268, 5202, 3084, 1461, 1855, 1898, 4538, 4008, 1590, 48, 37, 4799, 702, 3448, 4621, 4891, 2787, 408, 1227, 5022, 3165, 4483, 2430]",238,250,4,False,250
55,entity other,description definition,24,True,False,True,"{28: 11, 18: 4, 22: 4, 29: 29, 32: 7, 17: 4, 38: 25, 24: 20, 5: 8, 35: 18, 7: 7, 33: 6, 13: 13, 44: 4, 43: 3, 21: 5, 20: 3, 39: 12, 36: 4, 27: 9, 9: 4, 26: 11, 40: 2, 25: 13, 4: 3, 15: 3, 30: 2, 2: 4, 45: 2, 8: 3, 31: 2, 34: 1, 23: 1, 11: 1, 16: 1, 1: 1}","[2619, 5207, 3891, 541, 696, 2366, 2410, 3027, 3101, 529, 981, 1398, 2284, 1609, 801, 5372, 2069, 343, 668, 4431, 5396, 1375, 4363, 5340, 4425, 5395, 2603, 561, 5133, 184, 3102, 3362, 2670, 4822, 1669, 2910, 2075, 3439, 2731, 3104, 3035, 5342, 3668, 4119, 2004, 4239, 748, 2600, 1310, 1178, 3288, 91, 3729, 675, 2239, 1638, 1873, 1431, 2481, 3075, 4713, 910, 2162, 2369, 4715, 4896, 1091, 1790, 1517, 3741, 3569, 3808, 544, 826, 3244, 448, 1160, 1400, 5353, 631, 4266, 5000, 1038, 1092, 4753, 1568, 2892, 4784, 1019, 4832, 2916, 2891, 418, 887, 2696, 2355, 3872, 1494, 4411, 5150, 1985, 3307, 1244, 4366, 3450, 5391, 2390, 608, 1099, 4564, 2685, 4192, 2157, 2060, 4005, 3025, 3180, 4990, 1391, 2978, 551, 4833, 1245, 4031, 4111, 110, 4410, 479, 2142, 3473, 3924, 4133, 1322, 2796, 4739, 4580, 304, 1164, 3451, 5188, 2029, 162, 1323, 2644, 1058, 1711, 2888, 4772, 66, 1210, 1228, 3764, 997, 5053, 4769, 2502, 745, 2697, 3496, 2270, 3990, 3053, 149, 4052, 3263, 587, 1239, 1303, 1687, 1632, 3963, 101, 4820, 4519, 1619, 3719, 1525, 36, 3687, 3531, 1729, 3270, 1256, 3880, 2084, 5277, 5427, 3791, 3583, 2297, 2194, 3855, 237, 2392, 2676, 2637, 2009, 3587, 524, 4776, 95, 2553, 2271, 2565, 4664, 3821, 4955, 5129, 5244, 4283, 2024, 1698, 1110, 4161, 2088, 1168, 2247, 4608, 881, 3836, 4814, 3810, 2135, 4785, 4095, 5086, 5084, 4268, 5202, 3084, 1461, 1855, 1898, 4538, 4008, 1590, 48, 37, 4799, 702, 3448, 4621, 4891, 2787, 408, 1227, 5022, 3165, 4483, 2430]",55,250,4,False,250
121,numeric count,numeric distance,40,True,False,True,"{28: 11, 18: 4, 22: 4, 29: 29, 32: 7, 17: 4, 38: 25, 24: 20, 5: 8, 35: 18, 7: 7, 33: 6, 13: 13, 44: 4, 43: 3, 21: 5, 20: 3, 39: 12, 36: 4, 27: 9, 9: 4, 26: 11, 40: 2, 25: 13, 4: 3, 15: 3, 30: 2, 2: 4, 45: 2, 8: 3, 31: 2, 34: 1, 23: 1, 11: 1, 16: 1, 1: 1}","[2619, 5207, 3891, 541, 696, 2366, 2410, 3027, 3101, 529, 981, 1398, 2284, 1609, 801, 5372, 2069, 343, 668, 4431, 5396, 1375, 4363, 5340, 4425, 5395, 2603, 561, 5133, 184, 3102, 3362, 2670, 4822, 1669, 2910, 2075, 3439, 2731, 3104, 3035, 5342, 3668, 4119, 2004, 4239, 748, 2600, 1310, 1178, 3288, 91, 3729, 675, 2239, 1638, 1873, 1431, 2481, 3075, 4713, 910, 2162, 2369, 4715, 4896, 1091, 1790, 1517, 3741, 3569, 3808, 544, 826, 3244, 448, 1160, 1400, 5353, 631, 4266, 5000, 1038, 1092, 4753, 1568, 2892, 4784, 1019, 4832, 2916, 2891, 418, 887, 2696, 2355, 3872, 1494, 4411, 5150, 1985, 3307, 1244, 4366, 3450, 5391, 2390, 608, 1099, 4564, 2685, 4192, 2157, 2060, 4005, 3025, 3180, 4990, 1391, 2978, 551, 4833, 1245, 4031, 4111, 110, 4410, 479, 2142, 3473, 3924, 4133, 1322, 2796, 4739, 4580, 304, 1164, 3451, 5188, 2029, 162, 1323, 2644, 1058, 1711, 2888, 4772, 66, 1210, 1228, 3764, 997, 5053, 4769, 2502, 745, 2697, 3496, 2270, 3990, 3053, 149, 4052, 3263, 587, 1239, 1303, 1687, 1632, 3963, 101, 4820, 4519, 1619, 3719, 1525, 36, 3687, 3531, 1729, 3270, 1256, 3880, 2084, 5277, 5427, 3791, 3583, 2297, 2194, 3855, 237, 2392, 2676, 2637, 2009, 3587, 524, 4776, 95, 2553, 2271, 2565, 4664, 3821, 4955, 5129, 5244, 4283, 2024, 1698, 1110, 4161, 2088, 1168, 2247, 4608, 881, 3836, 4814, 3810, 2135, 4785, 4095, 5086, 5084, 4268, 5202, 3084, 1461, 1855, 1898, 4538, 4008, 1590, 48, 37, 4799, 702, 3448, 4621, 4891, 2787, 408, 1227, 5022, 3165, 4483, 2430]",121,250,4,False,250
260,human individual,human individual,29,True,True,True,"{28: 11, 18: 4, 22: 4, 29: 29, 32: 7, 17: 4, 38: 25, 24: 20, 5: 8, 35: 18, 7: 7, 33: 6, 13: 13, 44: 4, 43: 3, 21: 5, 20: 3, 39: 12, 36: 4, 27: 9, 9: 4, 26: 11, 40: 2, 25: 13, 4: 3, 15: 3, 30: 2, 2: 4, 45: 2, 8: 3, 31: 2, 34: 1, 23: 1, 11: 1, 16: 1, 1: 1}","[2619, 5207, 3891, 541, 696, 2366, 2410, 3027, 3101, 529, 981, 1398, 2284, 1609, 801, 5372, 2069, 343, 668, 4431, 5396, 1375, 4363, 5340, 4425, 5395, 2603, 561, 5133, 184, 3102, 3362, 2670, 4822, 1669, 2910, 2075, 3439, 2731, 3104, 3035, 5342, 3668, 4119, 2004, 4239, 748, 2600, 1310, 1178, 3288, 91, 3729, 675, 2239, 1638, 1873, 1431, 2481, 3075, 4713, 910, 2162, 2369, 4715, 4896, 1091, 1790, 1517, 3741, 3569, 3808, 544, 826, 3244, 448, 1160, 1400, 5353, 631, 4266, 5000, 1038, 1092, 4753, 1568, 2892, 4784, 1019, 4832, 2916, 2891, 418, 887, 2696, 2355, 3872, 1494, 4411, 5150, 1985, 3307, 1244, 4366, 3450, 5391, 2390, 608, 1099, 4564, 2685, 4192, 2157, 2060, 4005, 3025, 3180, 4990, 1391, 2978, 551, 4833, 1245, 4031, 4111, 110, 4410, 479, 2142, 3473, 3924, 4133, 1322, 2796, 4739, 4580, 304, 1164, 3451, 5188, 2029, 162, 1323, 2644, 1058, 1711, 2888, 4772, 66, 1210, 1228, 3764, 997, 5053, 4769, 2502, 745, 2697, 3496, 2270, 3990, 3053, 149, 4052, 3263, 587, 1239, 1303, 1687, 1632, 3963, 101, 4820, 4519, 1619, 3719, 1525, 36, 3687, 3531, 1729, 3270, 1256, 3880, 2084, 5277, 5427, 3791, 3583, 2297, 2194, 3855, 237, 2392, 2676, 2637, 2009, 3587, 524, 4776, 95, 2553, 2271, 2565, 4664, 3821, 4955, 5129, 5244, 4283, 2024, 1698, 1110, 4161, 2088, 1168, 2247, 4608, 881, 3836, 4814, 3810, 2135, 4785, 4095, 5086, 5084, 4268, 5202, 3084, 1461, 1855, 1898, 4538, 4008, 1590, 48, 37, 4799, 702, 3448, 4621, 4891, 2787, 408, 1227, 5022, 3165, 4483, 2430]",260,250,4,False,250
62,location other,location other,35,True,True,True,"{28: 11, 18: 4, 22: 4, 29: 29, 32: 7, 17: 4, 38: 25, 24: 20, 5: 8, 35: 18, 7: 7, 33: 6, 13: 13, 44: 4, 43: 3, 21: 5, 20: 3, 39: 12, 36: 4, 27: 9, 9: 4, 26: 11, 40: 2, 25: 13, 4: 3, 15: 3, 30: 2, 2: 4, 45: 2, 8: 3, 31: 2, 34: 1, 23: 1, 11: 1, 16: 1, 1: 1}","[2619, 5207, 3891, 541, 696, 2366, 2410, 3027, 3101, 529, 981, 1398, 2284, 1609, 801, 5372, 2069, 343, 668, 4431, 5396, 1375, 4363, 5340, 4425, 5395, 2603, 561, 5133, 184, 3102, 3362, 2670, 4822, 1669, 2910, 2075, 3439, 2731, 3104, 3035, 5342, 3668, 4119, 2004, 4239, 748, 2600, 1310, 1178, 3288, 91, 3729, 675, 2239, 1638, 1873, 1431, 2481, 3075, 4713, 910, 2162, 2369, 4715, 4896, 1091, 1790, 1517, 3741, 3569, 3808, 544, 826, 3244, 448, 1160, 1400, 5353, 631, 4266, 5000, 1038, 1092, 4753, 1568, 2892, 4784, 1019, 4832, 2916, 2891, 418, 887, 2696, 2355, 3872, 1494, 4411, 5150, 1985, 3307, 1244, 4366, 3450, 5391, 2390, 608, 1099, 4564, 2685, 4192, 2157, 2060, 4005, 3025, 3180, 4990, 1391, 2978, 551, 4833, 1245, 4031, 4111, 110, 4410, 479, 2142, 3473, 3924, 4133, 1322, 2796, 4739, 4580, 304, 1164, 3451, 5188, 2029, 162, 1323, 2644, 1058, 1711, 2888, 4772, 66, 1210, 1228, 3764, 997, 5053, 4769, 2502, 745, 2697, 3496, 2270, 3990, 3053, 149, 4052, 3263, 587, 1239, 1303, 1687, 1632, 3963, 101, 4820, 4519, 1619, 3719, 1525, 36, 3687, 3531, 1729, 3270, 1256, 3880, 2084, 5277, 5427, 3791, 3583, 2297, 2194, 3855, 237, 2392, 2676, 2637, 2009, 3587, 524, 4776, 95, 2553, 2271, 2565, 4664, 3821, 4955, 5129, 5244, 4283, 2024, 1698, 1110, 4161, 2088, 1168, 2247, 4608, 881, 3836, 4814, 3810, 2135, 4785, 4095, 5086, 5084, 4268, 5202, 3084, 1461, 1855, 1898, 4538, 4008, 1590, 48, 37, 4799, 702, 3448, 4621, 4891, 2787, 408, 1227, 5022, 3165, 4483, 2430]",62,250,4,False,250
185,human individual,human individual,29,True,True,True,"{28: 11, 18: 4, 22: 4, 29: 29, 32: 7, 17: 4, 38: 25, 24: 20, 5: 8, 35: 18, 7: 7, 33: 6, 13: 13, 44: 4, 43: 3, 21: 5, 20: 3, 39: 12, 36: 4, 27: 9, 9: 4, 26: 11, 40: 2, 25: 13, 4: 3, 15: 3, 30: 2, 2: 4, 45: 2, 8: 3, 31: 2, 34: 1, 23: 1, 11: 1, 16: 1, 1: 1}","[2619, 5207, 3891, 541, 696, 2366, 2410, 3027, 3101, 529, 981, 1398, 2284, 1609, 801, 5372, 2069, 343, 668, 4431, 5396, 1375, 4363, 5340, 4425, 5395, 2603, 561, 5133, 184, 3102, 3362, 2670, 4822, 1669, 2910, 2075, 3439, 2731, 3104, 3035, 5342, 3668, 4119, 2004, 4239, 748, 2600, 1310, 1178, 3288, 91, 3729, 675, 2239, 1638, 1873, 1431, 2481, 3075, 4713, 910, 2162, 2369, 4715, 4896, 1091, 1790, 1517, 3741, 3569, 3808, 544, 826, 3244, 448, 1160, 1400, 5353, 631, 4266, 5000, 1038, 1092, 4753, 1568, 2892, 4784, 1019, 4832, 2916, 2891, 418, 887, 2696, 2355, 3872, 1494, 4411, 5150, 1985, 3307, 1244, 4366, 3450, 5391, 2390, 608, 1099, 4564, 2685, 4192, 2157, 2060, 4005, 3025, 3180, 4990, 1391, 2978, 551, 4833, 1245, 4031, 4111, 110, 4410, 479, 2142, 3473, 3924, 4133, 1322, 2796, 4739, 4580, 304, 1164, 3451, 5188, 2029, 162, 1323, 2644, 1058, 1711, 2888, 4772, 66, 1210, 1228, 3764, 997, 5053, 4769, 2502, 745, 2697, 3496, 2270, 3990, 3053, 149, 4052, 3263, 587, 1239, 1303, 1687, 1632, 3963, 101, 4820, 4519, 1619, 3719, 1525, 36, 3687, 3531, 1729, 3270, 1256, 3880, 2084, 5277, 5427, 3791, 3583, 2297, 2194, 3855, 237, 2392, 2676, 2637, 2009, 3587, 524, 4776, 95, 2553, 2271, 2565, 4664, 3821, 4955, 5129, 5244, 4283, 2024, 1698, 1110, 4161, 2088, 1168, 2247, 4608, 881, 3836, 4814, 3810, 2135, 4785, 4095, 5086, 5084, 4268, 5202, 3084, 1461, 1855, 1898, 4538, 4008, 1590, 48, 37, 4799, 702, 3448, 4621, 4891, 2787, 408, 1227, 5022, 3165, 4483, 2430]",185,250,4,False,250
429,human individual,human individual,29,True,True,True,"{28: 11, 18: 4, 22: 4, 29: 29, 32: 7, 17: 4, 38: 25, 24: 20, 5: 8, 35: 18, 7: 7, 33: 6, 13: 13, 44: 4, 43: 3, 21: 5, 20: 3, 39: 12, 36: 4, 27: 9, 9: 4, 26: 11, 40: 2, 25: 13, 4: 3, 15: 3, 30: 2, 2: 4, 45: 2, 8: 3, 31: 2, 34: 1, 23: 1, 11: 1, 16: 1, 1: 1}","[2619, 5207, 3891, 541, 696, 2366, 2410, 3027, 3101, 529, 981, 1398, 2284, 1609, 801, 5372, 2069, 343, 668, 4431, 5396, 1375, 4363, 5340, 4425, 5395, 2603, 561, 5133, 184, 3102, 3362, 2670, 4822, 1669, 2910, 2075, 3439, 2731, 3104, 3035, 5342, 3668, 4119, 2004, 4239, 748, 2600, 1310, 1178, 3288, 91, 3729, 675, 2239, 1638, 1873, 1431, 2481, 3075, 4713, 910, 2162, 2369, 4715, 4896, 1091, 1790, 1517, 3741, 3569, 3808, 544, 826, 3244, 448, 1160, 1400, 5353, 631, 4266, 5000, 1038, 1092, 4753, 1568, 2892, 4784, 1019, 4832, 2916, 2891, 418, 887, 2696, 2355, 3872, 1494, 4411, 5150, 1985, 3307, 1244, 4366, 3450, 5391, 2390, 608, 1099, 4564, 2685, 4192, 2157, 2060, 4005, 3025, 3180, 4990, 1391, 2978, 551, 4833, 1245, 4031, 4111, 110, 4410, 479, 2142, 3473, 3924, 4133, 1322, 2796, 4739, 4580, 304, 1164, 3451, 5188, 2029, 162, 1323, 2644, 1058, 1711, 2888, 4772, 66, 1210, 1228, 3764, 997, 5053, 4769, 2502, 745, 2697, 3496, 2270, 3990, 3053, 149, 4052, 3263, 587, 1239, 1303, 1687, 1632, 3963, 101, 4820, 4519, 1619, 3719, 1525, 36, 3687, 3531, 1729, 3270, 1256, 3880, 2084, 5277, 5427, 3791, 3583, 2297, 2194, 3855, 237, 2392, 2676, 2637, 2009, 3587, 524, 4776, 95, 2553, 2271, 2565, 4664, 3821, 4955, 5129, 5244, 4283, 2024, 1698, 1110, 4161, 2088, 1168, 2247, 4608, 881, 3836, 4814, 3810, 2135, 4785, 4095, 5086, 5084, 4268, 5202, 3084, 1461, 1855, 1898, 4538, 4008, 1590, 48, 37, 4799, 702, 3448, 4621, 4891, 2787, 408, 1227, 5022, 3165, 4483, 2430]",429,250,4,False,250
97,description definition,description definition,24,True,True,True,"{28: 11, 18: 4, 22: 4, 29: 29, 32: 7, 17: 4, 38: 25, 24: 20, 5: 8, 35: 18, 7: 7, 33: 6, 13: 13, 44: 4, 43: 3, 21: 5, 20: 3, 39: 12, 36: 4, 27: 9, 9: 4, 26: 11, 40: 2, 25: 13, 4: 3, 15: 3, 30: 2, 2: 4, 45: 2, 8: 3, 31: 2, 34: 1, 23: 1, 11: 1, 16: 1, 1: 1}","[2619, 5207, 3891, 541, 696, 2366, 2410, 3027, 3101, 529, 981, 1398, 2284, 1609, 801, 5372, 2069, 343, 668, 4431, 5396, 1375, 4363, 5340, 4425, 5395, 2603, 561, 5133, 184, 3102, 3362, 2670, 4822, 1669, 2910, 2075, 3439, 2731, 3104, 3035, 5342, 3668, 4119, 2004, 4239, 748, 2600, 1310, 1178, 3288, 91, 3729, 675, 2239, 1638, 1873, 1431, 2481, 3075, 4713, 910, 2162, 2369, 4715, 4896, 1091, 1790, 1517, 3741, 3569, 3808, 544, 826, 3244, 448, 1160, 1400, 5353, 631, 4266, 5000, 1038, 1092, 4753, 1568, 2892, 4784, 1019, 4832, 2916, 2891, 418, 887, 2696, 2355, 3872, 1494, 4411, 5150, 1985, 3307, 1244, 4366, 3450, 5391, 2390, 608, 1099, 4564, 2685, 4192, 2157, 2060, 4005, 3025, 3180, 4990, 1391, 2978, 551, 4833, 1245, 4031, 4111, 110, 4410, 479, 2142, 3473, 3924, 4133, 1322, 2796, 4739, 4580, 304, 1164, 3451, 5188, 2029, 162, 1323, 2644, 1058, 1711, 2888, 4772, 66, 1210, 1228, 3764, 997, 5053, 4769, 2502, 745, 2697, 3496, 2270, 3990, 3053, 149, 4052, 3263, 587, 1239, 1303, 1687, 1632, 3963, 101, 4820, 4519, 1619, 3719, 1525, 36, 3687, 3531, 1729, 3270, 1256, 3880, 2084, 5277, 5427, 3791, 3583, 2297, 2194, 3855, 237, 2392, 2676, 2637, 2009, 3587, 524, 4776, 95, 2553, 2271, 2565, 4664, 3821, 4955, 5129, 5244, 4283, 2024, 1698, 1110, 4161, 2088, 1168, 2247, 4608, 881, 3836, 4814, 3810, 2135, 4785, 4095, 5086, 5084, 4268, 5202, 3084, 1461, 1855, 1898, 4538, 4008, 1590, 48, 37, 4799, 702, 3448, 4621, 4891, 2787, 408, 1227, 5022, 3165, 4483, 2430]",97,250,4,False,250
